,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
5797,"улица Генерала Тюленева, 37",8800000,273291,7,12,1,32.2,Москва,loyout,standard,1
5798,"улица Хлобыстова, 16к1",9490000,271142,5,12,1,35.0,Москва,loyout,standard,1
5799,"улица Лавриненко, 13к3",8200000,256250,6,17,1,32.0,Москва,loyout,standard,1
5800,"3-я Карачаровская улица, 9к3",10200000,253101,12,17,1,40.3,Москва,loyout,standard,1
5801,"Венёвская улица, 7",10020000,273024,7,17,1,36.7,Москва,loyout,standard,1
5802,"Воронежская улица, 9",13250000,339743,14,14,1,39.0,Москва,loyout,standard,1
5803,"проезд Кирова, 2",9000000,232558,4,17,1,38.7,Москва,loyout,standard,1
5804,"улица Москвитина, 3к1",9900000,261904,10,17,1,37.8,Московский,loyout,standard,1
5805,"Старокаширское шоссе, 4к2",12500000,333333,10,14,1,37.5,Москва,loyout,standard,1
5806,"улица Кравченко, 18",10500000,344262,7,8,1,30.5,Москва,loyout,standard,1
5807,"Алтуфьевское шоссе, 11к2",9450000,267705,14,16,1,35.3,Москва,loyout,standard,1
5808,"Тамбовская улица, 3/13",12800000,335958,16,17,1,38.1,Москва,loyout,standard,1
5809,"Кременчугская улица, 3к4",14400000,381962,3,22,1,37.7,Москва,loyout,standard,1
5810,"Плавский проезд, 8к1",10250000,264857,5,12,1,38.7,Москва,loyout,standard,1
5811,"Перовская улица, 22к1",11000000,286458,3,17,1,38.4,Москва,loyout,standard,1
5812,"Венёвская улица, 9",10300000,271052,9,17,1,38.0,Москва,loyout,standard,1
5813,"Гурьевский проезд, 25к1",9950000,263227,12,17,1,37.8,Москва,loyout,standard,1
5814,"улица Мусоргского, 5к1",11000000,282051,5,22,1,39.0,Москва,loyout,standard,1
5815,"Чечёрский проезд, 126к1",9200000,225766,16,16,1,40.75,Москва,loyout,standard,1
5816,"Солнечная улица, 15",8000000,211640,16,17,1,37.8,Московский,loyout,standard,1
5817,"улица Плеханова, 18к1",10500000,347682,5,5,1,30.2,Москва,loyout,standard,1
5818,"улица Медиков, 4",9500000,263888,5,12,1,36.0,Москва,loyout,standard,1
5819,"Краснодарская улица, 78",9900000,258485,13,18,1,38.3,Москва,loyout,standard,1
5820,"Косинская улица, 10",10900000,286842,13,17,1,38.0,Москва,loyout,standard,1
5821,"улица Бианки, 5",10300000,302052,17,17,1,34.1,Московский,loyout,standard,1
5822,"Ленинградское шоссе, 228к3",10500000,250000,2,14,1,42.0,Москва,loyout,standard,1
5823,"улица Авиаконструктора Петлякова, 7",9500000,250000,6,17,1,38.0,Москва,loyout,standard,1
5824,"Ореховый бульвар, 7к1",10500000,304347,6,9,1,34.5,Москва,loyout,standard,1
5825,"5-й квартал, 20",8700000,209134,4,12,1,41.6,Москва,loyout,standard,2
5826,"улица Ротерта, 11",10300000,266839,10,12,1,38.6,Москва,loyout,standard,2
5827,"Мичуринский проспект, 21к1",16500000,431937,17,17,1,38.2,Москва,loyout,standard,2
5828,"Липецкая улица, 13",9900000,253846,11,12,1,39.0,Москва,loyout,standard,2
5829,"улица Амундсена, 5",12490000,318622,5,12,1,39.2,Москва,loyout,standard,2
5830,"Задонский проезд, 34к1",10300000,250000,6,14,1,41.2,Москва,loyout,standard,2
5831,"улица Лескова, 23",9990000,254846,8,12,1,39.2,Москва,loyout,standard,2
5832,"Хабаровская улица, 8",9800000,233333,5,12,1,42.0,Москва,loyout,standard,2
5833,"Загорьевская улица, 23к2",9750000,252590,10,12,1,38.6,Москва,loyout,standard,2
5834,"Магнитогорская улица, 3",9000000,229591,11,12,1,39.2,Москва,loyout,standard,2
5835,"Зеленоград, к1621",8900000,228205,4,14,1,39.0,Зеленоград,loyout,standard,2
5836,"Жулебинский бульвар, 13",10700000,271573,6,9,1,39.4,Москва,loyout,standard,2
5837,"улица Скульптора Мухиной, 12к2",10550000,270512,4,14,1,39.0,Москва,loyout,standard,2
5838,"Абрамцевская улица, 18",9700000,248717,11,12,1,39.0,Москва,loyout,standard,2
5839,"Дубнинская улица, 28к2",10750000,277061,7,12,1,38.8,Москва,loyout,standard,2
5840,"Староватутинский проезд, 15",11700000,297709,4,12,1,39.3,Москва,loyout,standard,2
5841,"Керамический проезд, 71к1",11199000,260441,8,12,1,43.0,Москва,loyout,standard,2
5842,"Челобитьевское шоссе, 14к3",11500000,301837,16,22,1,38.1,Москва,loyout,well_done,1
5843,"Большая Филёвская улица, 43",14350000,414739,3,9,1,34.6,Москва,loyout,well_done,1
5844,"улица Маршала Голованова, 20",11700000,309523,3,16,1,37.8,Москва,loyout,well_done,1
5845,"улица Никитина, 12",9700000,259358,2,17,1,37.4,Московский,loyout,well_done,1
5846,"Белозерская улица, 17",10000000,266666,13,16,1,37.5,Москва,loyout,well_done,1
5847,"улица Бориса Пастернака, 31к2",12000000,307692,15,17,1,39.0,Москва,loyout,well_done,1
5848,"Большая Академическая улица, 77к2",13300000,332500,7,16,1,40.0,Москва,loyout,well_done,1
5849,"Зеленоград, к1501",8600000,225721,13,14,1,38.1,Зеленоград,loyout,well_done,1
5850,"Ярославское шоссе, 135",9500000,295031,8,9,1,32.2,Москва,loyout,well_done,1
5851,"Симферопольский бульвар, 29к3",13700000,370270,8,17,1,37.0,Москва,loyout,well_done,1
5852,"Ключевая улица, 24к1",12400000,327176,3,17,1,37.9,Москва,loyout,well_done,1
5853,"1-я улица Машиностроения, 10",21000000,535714,11,30,1,39.2,Москва,loyout,well_done,1
5854,"Ленинградское шоссе, 228к3",11000000,445344,12,14,1,24.7,Москва,loyout,well_done,1
5855,"улица Москвитина, 3к2",10675000,283156,8,17,1,37.7,Московский,loyout,well_done,1
5856,"Дмитровское шоссе, 96к1",13200000,347368,10,17,1,38.0,Москва,loyout,well_done,1
5857,"Волжский Бульвар квартал 113А, к2",11500000,287500,13,16,1,40.0,Москва,loyout,well_done,1
5858,"улица Большое Понизовье, 10",11500000,343283,6,17,1,33.5,Москва,loyout,well_done,1
5859,"Профсоюзная улица, 98к6",11200000,311111,7,19,1,36.0,Москва,loyout,well_done,1
5860,"Дорожная улица, 28к1",10200000,340000,6,12,1,30.0,Москва,loyout,well_done,1
5861,"Венёвская улица, 5",9700000,255263,3,14,1,38.0,Москва,loyout,well_done,1
5862,"Ангелов переулок, 8",11350000,302666,7,17,1,37.5,Москва,loyout,well_done,1
5863,"Радужная улица, 14к4",10690000,197962,25,26,1,54.0,Московский,loyout,well_done,1
5864,"Амурская улица, 56",11499000,302605,16,17,1,38.0,Москва,loyout,well_done,1
5865,"Кантемировская улица, 12к2",11000000,291777,7,17,1,37.7,Москва,loyout,well_done,1
5866,"Щёлковское шоссе, 26к1",12000000,327868,17,17,1,36.6,Москва,loyout,well_done,1
5867,"улица Столетова, 10",15500000,553571,4,9,1,28.0,Москва,loyout,well_done,1
5868,"Большой Тишинский переулок, 37",17000000,480225,9,12,1,35.4,Москва,loyout,well_done,1
5869,"Зеленоград, к139",9950000,257105,3,14,1,38.7,Зеленоград,loyout,well_done,1
5870,"улица Никитина, 12",9400000,241025,16,17,1,39.0,Московский,loyout,well_done,1
5871,"улица Недорубова, 10",9500000,256756,17,17,1,37.0,Москва,loyout,well_done,1
5872,"улица Тёплый Стан, 12к1",10800000,312138,2,14,1,34.6,Москва,loyout,well_done,1
5873,"улица Красных Зорь, 23",15400000,419618,2,14,1,36.7,Москва,loyout,well_done,1
5874,"Совхозная улица, 10к1",12300000,315384,11,14,1,39.0,Москва,loyout,well_done,1
5875,"Пятницкое шоссе, 36",11000000,297297,6,16,1,37.0,Москва,loyout,well_done,1
5876,"Белореченская улица, 6",11000000,333333,17,17,1,33.0,Москва,loyout,well_done,1
5877,"Чертановская улица, 51к4",11500000,340236,1,9,1,33.8,Москва,loyout,well_done,1
5878,"Дмитровское шоссе, 169к7",12500000,299043,8,17,1,41.8,Москва,loyout,well_done,1
5879,"рабочий посёлок Киевский, 14",5800000,196610,9,9,1,29.5,рабочий посёлок Киевский,loyout,well_done,1
5880,"улица Академика Янгеля, 14к9",11500000,294117,12,12,1,39.1,Москва,loyout,well_done,1
5881,"Таллинская улица, 17к4",12500000,312500,6,12,1,40.0,Москва,loyout,well_done,1
5882,"Братеевская улица, 21к2",11700000,292500,16,17,1,40.0,Москва,loyout,well_done,1
5883,"улица Верхние Поля, 45к2",10000000,250000,18,24,1,40.0,Москва,loyout,well_done,1
5884,"Юрловский проезд, 19",11000000,314285,5,9,1,35.0,Москва,loyout,well_done,1
5885,"улица Академика Пилюгина, 20к1",17990000,407936,7,22,1,44.1,Москва,loyout,well_done,1
5886,"Братиславская улица, 14",12499000,351095,14,18,1,35.6,Москва,loyout,well_done,1
5887,"1-й Краснокурсантский проезд, 3/5к1",12500000,312500,4,12,1,40.0,Москва,loyout,well_done,1
5888,"улица Верхние Поля, 22к1",10600000,265000,11,22,1,40.0,Москва,loyout,well_done,1
5889,"улица Бориса Пастернака, 29к2",10800000,273417,10,17,1,39.5,Москва,loyout,well_done,1
5890,"Краснодарская улица, 52",11200000,342507,3,12,1,32.7,Москва,loyout,well_done,1
5891,"улица Вертолётчиков, 9к1",10700000,282321,10,17,1,37.9,Москва,loyout,well_done,1
5892,"улица Маршала Голованова, 1",13500000,355263,16,17,1,38.0,Москва,loyout,well_done,1
5893,"Митинская улица, 43",11450000,301315,3,14,1,38.0,Москва,loyout,well_done,1
5894,"Старокачаловская улица, 3к1",11200000,287179,6,17,1,39.0,Москва,loyout,well_done,1
5895,"Болотниковская улица, 33к3",13500000,354330,3,17,1,38.1,Москва,loyout,well_done,1
5896,"Юрловский проезд, 14к1",12499999,337837,17,17,1,37.0,Москва,loyout,well_done,1
5897,"улица Поляны, 7",11000000,284974,22,22,1,38.6,Москва,loyout,well_done,1
5898,"улица Красного Маяка, 17к1",11500000,324858,10,17,1,35.4,Москва,loyout,well_done,1
5899,"Пролетарский проспект, 3",10700000,323262,9,22,1,33.1,Москва,loyout,well_done,1
5900,"Скобелевская улица, 32",9800000,259946,6,14,1,37.7,Москва,loyout,well_done,1
5901,"Игральная улица, 7",13700000,352185,3,14,1,38.9,Москва,loyout,well_done,1
5902,"улица Лобачевского, 2",14200000,410404,3,13,1,34.6,Москва,loyout,well_done,1
5903,"Щёлковское шоссе, 26к3",13300000,352785,3,17,1,37.7,Москва,loyout,well_done,1
5904,"Бескудниковский бульвар, 52к1",12800000,320802,9,22,1,39.9,Москва,loyout,well_done,1
5905,"Цимлянская улица, 2",12399999,309999,7,17,1,40.0,Москва,loyout,well_done,1
5906,"Варшавское шоссе, 142к2",11499000,312472,3,16,1,36.8,Москва,loyout,well_done,1
5907,"улица Лаптева, 6к1",9350000,242857,8,17,1,38.5,Московский,loyout,well_done,1
5908,"улица Ремизова, 15к3",13200000,346456,11,16,1,38.1,Москва,loyout,well_done,1
5909,"Кунцевская улица, 10",13000000,331632,17,17,1,39.2,Москва,loyout,well_done,1
5910,"улица Борисовские Пруды, 48к1",12000000,312500,9,22,1,38.4,Москва,loyout,well_done,1
5911,"Коровинское шоссе, 36к1",13600000,363636,2,16,1,37.4,Москва,loyout,well_done,1
5912,"улица Цюрупы, 8",14300000,374345,16,17,1,38.2,Москва,loyout,well_done,1
5913,"улица Введенского, 27к2",15150000,417355,6,9,1,36.3,Москва,loyout,well_done,1
5914,"улица Борисовские Пруды, 34к1",11800000,305699,6,17,1,38.6,Москва,loyout,well_done,1
5915,"улица Столетова, 6",15500000,484375,8,9,1,32.0,Москва,loyout,well_done,1
5916,"Зеленоград, к830",9500000,231707,5,14,1,41.0,Зеленоград,loyout,well_done,1
5917,"Енисейская улица, 2к2",12800000,316831,25,25,1,40.4,Москва,loyout,well_done,1
5918,"улица Горбунова, 19к1",11500000,271867,15,16,1,42.3,Москва,loyout,well_done,1
5919,"деревня Яковлевское, 124",6700000,176315,2,5,1,38.0,деревня Яковлевское,loyout,well_done,1
5920,"улица Липчанского, 6",12100000,302500,6,17,1,40.0,Москва,loyout,well_done,1
5921,"Братеевская улица, 21",11500000,302631,4,17,1,38.0,Москва,loyout,well_done,1
5922,"бульвар Дмитрия Донского, 2к1",11800000,310526,9,17,1,38.0,Москва,loyout,well_done,1
5923,"Большая Очаковская улица, 15",12500000,379939,5,12,1,32.9,Москва,loyout,well_done,1
5924,"улица Островитянова, 53к3",12000000,385852,16,16,1,31.1,Москва,loyout,well_done,1
5925,"улица Бориса Пастернака, 27к2",11000000,289473,3,17,1,38.0,Москва,loyout,well_done,1
5926,"улица Народного Ополчения, 26к2",12900000,396923,7,12,1,32.5,Москва,loyout,well_done,1
5927,"Ярославское шоссе, 55",8600000,245714,1,16,1,35.0,Москва,loyout,well_done,1
5928,"улица Москвитина, 5к3",10990000,261666,22,25,1,42.0,Московский,loyout,well_done,1
5929,"улица Александры Монаховой, 95к3",10300000,245238,15,17,1,42.0,Москва,loyout,well_done,1
5930,"Октябрьский проспект, 8",7999999,248447,3,12,1,32.2,Троицк,loyout,well_done,1
5931,"улица Чечулина, 22",9999000,285685,3,9,1,35.0,Москва,loyout,well_done,1
5932,"Дубнинская улица, 53к3",12200000,322751,16,17,1,37.8,Москва,loyout,well_done,1
5933,"Очаковское шоссе, 5к1",14600000,456250,7,17,1,32.0,Москва,loyout,well_done,1
5934,"Ясеневая улица, 21к2",10700000,297222,9,9,1,36.0,Москва,loyout,well_done,1
5935,"посёлок Шишкин Лес, 21к1",7400000,188775,11,13,1,39.2,посёлок Шишкин Лес,loyout,well_done,1
5936,"Туристская улица, 12к1",13999000,354405,14,17,1,39.5,Москва,loyout,well_done,1
5937,"улица Никитина, 18к1",9300000,248000,14,17,1,37.5,Московский,loyout,well_done,1
5938,"Челобитьевское шоссе, 12к3",11000000,289473,15,17,1,38.0,Москва,loyout,well_done,1
5939,"улица Грина, 36",10000000,295857,15,15,1,33.8,Москва,loyout,well_done,1
5940,"улица Мнёвники, 10к1",14900000,372500,10,12,1,40.0,Москва,loyout,well_done,1
5941,"улица Островитянова, 18к2",11900000,359516,12,12,1,33.1,Москва,loyout,well_done,1
5942,"Зеленоград, к1107",8900000,258720,3,22,1,34.4,Зеленоград,loyout,well_done,2
5943,"Ленинградское шоссе, 29",16999999,407673,6,17,1,41.7,Москва,loyout,well_done,2
5944,"улица Академика Анохина, 2к3",20500000,366071,8,21,1,56.0,Москва,loyout,well_done,2
5945,"Филёвский бульвар, 16",12350000,307980,4,16,1,40.1,Москва,loyout,well_done,2
5946,"Челябинская улица, 6",12000000,303797,11,12,1,39.5,Москва,loyout,well_done,2
5947,"Куликовская улица, 9к1",12500000,321336,9,12,1,38.9,Москва,loyout,well_done,2
5948,"Домодедовская улица, 6к2",12000000,309278,10,12,1,38.8,Москва,loyout,well_done,2
5949,"Кантемировская улица, 16к2",11700000,302325,12,14,1,38.7,Москва,loyout,well_done,2
5950,"Зеленоград, к1620",8500000,199063,12,14,1,42.7,Зеленоград,loyout,well_done,2
5951,"Дубнинская улица, 22к3",11000000,276381,7,12,1,39.8,Москва,loyout,well_done,2
5952,"Филёвский бульвар, 23",13300000,340153,4,12,1,39.1,Москва,loyout,well_done,2
5953,"Коломенская улица, 5",15490000,377804,4,12,1,41.0,Москва,loyout,well_done,2
5954,"улица Маршала Полубоярова, 24к3",11000000,261904,8,12,1,42.0,Москва,loyout,well_done,2
5955,"улица Липчанского, 6",10400000,266666,15,17,1,39.0,Москва,flat,design,1
5956,"улица Маршала Голованова, 13",11900000,316489,8,17,1,37.6,Москва,flat,design,1
5957,"улица Введенского, 20к1",13300000,380000,9,9,1,35.0,Москва,flat,design,1
5958,"Варшавское шоссе, 50",12799000,365685,12,12,1,35.0,Москва,flat,design,1
5959,"Профсоюзная улица, 85к1",13800000,431250,4,9,1,32.0,Москва,flat,design,1
5960,"Сочинская улица, 3к1",11200000,297082,6,17,1,37.7,Москва,flat,design,1
5961,"улица Чичерина, 2/9",12650000,316250,15,16,1,40.0,Москва,flat,design,1
5962,"Батайский проезд, 5",8900000,234210,16,16,1,38.0,Москва,flat,design,1
5963,"улица Знаменские Садки, 11",10450000,261250,14,22,1,40.0,Москва,flat,design,1
5964,"улица Грина, 1к8",11750000,293750,24,24,1,40.0,Москва,flat,design,1
5965,"Радужный проезд, 3",9950000,213519,20,25,1,46.6,Московский,flat,design,1
5966,"2-й Грайвороновский проезд, 42к4",15000000,384615,6,23,1,39.0,Москва,flat,design,1
5967,"2-я Вольская улица, 24",10200000,270557,17,17,1,37.7,Москва,flat,design,1
5968,"улица Вилиса Лациса, 1к1",12699999,334210,12,12,1,38.0,Москва,flat,design,1
5969,"Полоцкая улица, 25к1",16000000,421052,9,16,1,38.0,Москва,flat,design,1
5970,"Привольная улица, 13к1",12000000,317460,4,17,1,37.8,Москва,flat,design,1
5971,"улица Бориса Пастернака, 31к2",11999000,303005,5,17,1,39.6,Москва,flat,design,1
5972,"Коломенская улица, 12к1",19800000,523809,16,19,1,37.8,Москва,flat,design,1
5973,"Штурвальная улица, 3с1",11800000,363076,4,12,1,32.5,Москва,flat,design,1
5974,"11-я Парковая улица, 29",12690000,367826,7,16,1,34.5,Москва,flat,design,1
5975,"Дубнинская улица, 61",11350000,322443,9,9,1,35.2,Москва,flat,design,1
5976,"Дмитровское шоссе, 169к4",12500000,328947,15,19,1,38.0,Москва,flat,design,1
5977,"Кубанская улица, 12к3",11150000,288113,8,12,1,38.7,Москва,flat,design,1
5978,"Пушкинская улица, 25",10750000,244318,9,17,1,44.0,Щербинка,flat,design,1
5979,"Новочерёмушкинская улица, 57к2",16500000,445945,3,17,1,37.0,Москва,flat,design,1
5980,"6-й Новоподмосковный переулок, 3",14200000,271510,2,16,1,52.3,Москва,flat,design,1
5981,"Нижняя Первомайская улица, 50",11700000,339130,10,16,1,34.5,Москва,flat,design,1
5982,"Магнитогорская улица, 7",9700000,281976,16,16,1,34.4,Москва,flat,design,1
5983,"Зеленоград, к1501",8800000,231578,13,14,1,38.0,Зеленоград,flat,design,1
5984,"улица Бориса Пастернака, 27к2",12400000,310776,14,17,1,39.9,Москва,flat,design,1
5985,"Селигерская улица, 18к3",14700000,388888,14,15,1,37.8,Москва,flat,design,1
5986,"улица Москвитина, 3к1",10900000,286842,11,17,1,38.0,Московский,flat,design,1
5987,"улица Олеко Дундича, 13к1",15950000,400753,17,17,1,39.8,Москва,flat,design,1
5988,"улица Маршала Кожедуба, 16к1",10600000,273901,10,12,1,38.7,Москва,flat,design,1
5989,"3-й Михалковский переулок, 20к2",12300000,341666,4,12,1,36.0,Москва,flat,design,1
5990,"улица Коштоянца, 6",18900000,510810,12,23,1,37.0,Москва,flat,design,1
5991,"улица Полины Осипенко, 22к3",17000000,447368,7,17,1,38.0,Москва,flat,design,1
5992,"Новочерёмушкинская улица, 16",16000000,432432,16,17,1,37.0,Москва,flat,design,1
5993,"улица Бориса Пастернака, 11",10700000,289189,7,17,1,37.0,Москва,flat,design,1
5994,"Беломорская улица, 18к2",12000000,294117,7,9,1,40.8,Москва,flat,design,1
5995,"Кировоградская улица, 20к3",11000000,297297,4,16,1,37.0,Москва,flat,design,1
5996,"улица Ляпидевского, 16",13500000,364864,14,17,1,37.0,Москва,flat,design,1
5997,"Ореховый бульвар, 61к1",12450000,319230,8,14,1,39.0,Москва,flat,design,1
5998,"Пролетарский проспект, 3",10900000,329305,9,22,1,33.1,Москва,flat,design,1
5999,"Зеленоградская улица, 17к1",13300000,345454,13,17,1,38.5,Москва,flat,design,1
6000,"Мичуринский проспект, 44к2",17100000,450000,10,16,1,38.0,Москва,flat,design,1
6001,"Сумской проезд, 2к1",11666999,366886,6,12,1,31.8,Москва,flat,design,1
6002,"Судостроительная улица, 18к1",14200000,348894,7,16,1,40.7,Москва,flat,design,1
6003,"Ботаническая улица, 17к1",19590000,514173,12,17,1,38.1,Москва,flat,design,1
6004,"Кировоградская улица, 20к3",11400000,309782,4,16,1,36.8,Москва,flat,design,1
6005,"Белореченская улица, 34к1",13700000,354005,14,15,1,38.7,Москва,flat,design,1
6006,"Оршанская улица, 9",13900000,356410,3,14,1,39.0,Москва,flat,design,1
6007,"Пятницкое шоссе, 21",13700000,342500,2,20,1,40.0,Москва,flat,design,1
6008,"улица Вертолётчиков, 1",9990000,260156,13,25,1,38.4,Москва,flat,design,1
6009,"Студёный проезд, 14",18599000,354942,9,25,1,52.4,Москва,flat,design,1
6010,"улица Шолохова, 8к1",14970000,340227,13,14,1,44.0,Москва,flat,design,1
6011,"Рождественская улица, 27к1",11000000,255813,4,25,1,43.0,Москва,flat,design,1
6012,"Муравская улица, 38к2",11150000,348437,19,25,1,32.0,Москва,flat,design,1
6013,"улица Молдагуловой, 22к1",9800000,281609,9,9,1,34.8,Москва,flat,design,1
6014,"Муравская улица, 38к1",12900000,318518,8,25,1,40.5,Москва,flat,design,1
6015,"2-й Южнопортовый проезд, 13",16300000,428947,5,22,1,38.0,Москва,flat,design,1
6016,"улица Брусилова, 27к3",12375000,296762,7,24,1,41.7,Москва,flat,design,1
6017,"Федеративный проспект, 28",12499000,320487,14,14,1,39.0,Москва,flat,design,1
6018,"улица Бориса Пастернака, 29к2",11200000,297082,4,17,1,37.7,Москва,flat,design,1
6019,"улица Бориса Пастернака, 31к2",12300000,307500,15,17,1,40.0,Москва,flat,design,1
6020,"Осенний бульвар, 10к1",17200000,452631,16,17,1,38.0,Москва,flat,design,1
6021,"Старокачаловская улица, 3к3",12700000,321518,4,17,1,39.5,Москва,flat,design,1
6022,"Алма-Атинская улица, 8к1",13950000,367105,13,14,1,38.0,Москва,flat,design,1
6023,"Озёрная улица, 17",15500000,449275,7,16,1,34.5,Москва,flat,design,1
6024,"улица Вилиса Лациса, 1к1",13900000,365789,8,16,1,38.0,Москва,flat,design,1
6025,"улица Чистова, 16к3",14500000,362500,11,18,1,40.0,Москва,flat,design,1
6026,"Нахимовский проспект, 25к3",11990000,341595,12,12,1,35.1,Москва,flat,design,1
6027,"Береговой проезд, 9к5",17600000,451282,10,12,1,39.0,Москва,flat,design,2
6028,"Измайловское шоссе, 17",13300000,375706,10,14,1,35.4,Москва,flat,design,2
6029,"Клязьминская улица, 17",11850000,307792,13,14,1,38.5,Москва,flat,design,2
6030,"Алма-Атинская улица, 10к1",10500000,272020,4,14,1,38.6,Москва,flat,design,2
6031,"Филёвский бульвар, 8к1",14500000,337209,9,12,1,43.0,Москва,flat,design,2
6032,"Новочеркасский бульвар, 49",13000000,298850,4,14,1,43.5,Москва,flat,design,2
6033,"улица Санникова, 3к1",11800000,310526,13,17,1,38.0,Москва,flat,without_repair,1
6034,"улица Академика Семёнова, 21",7600000,275362,7,7,1,27.6,Москва,flat,without_repair,1
6035,"Солнечная улица, 11",7850000,207671,6,17,1,37.8,Московский,flat,without_repair,1
6036,"улица Липчанского, 2",9118000,235000,17,17,1,38.8,Москва,flat,without_repair,1
6037,"Дубнинская улица, 28к2",9300000,237244,12,12,1,39.2,Москва,flat,without_repair,1
6038,"Краснодарская улица, 12",8000000,227272,9,9,1,35.2,Москва,flat,without_repair,1
6039,"Илимская улица, 8/2",9200000,244031,16,16,1,37.7,Москва,flat,without_repair,1
6040,"Юрьевская улица, 11",9400000,293750,8,9,1,32.0,Москва,flat,without_repair,1
6041,"Люблинская улица, 61",10500000,276315,10,17,1,38.0,Москва,flat,without_repair,1
6042,"Сколковское шоссе, 8",9400000,284848,8,12,1,33.0,Москва,flat,without_repair,1
6043,"Коровинское шоссе, 3к2",10500000,283783,12,14,1,37.0,Москва,flat,without_repair,1
6044,"Пятницкое шоссе, 27к1",9950000,257772,12,17,1,38.6,Москва,flat,without_repair,1
6045,"улица Введенского, 26",13500000,352480,18,22,1,38.3,Москва,flat,without_repair,1
6046,"улица Шаболовка, 16к1",16700000,484057,11,14,1,34.5,Москва,flat,without_repair,1
6047,"Онежская улица, 36",9450000,295312,3,5,1,32.0,Москва,flat,without_repair,1
6048,"Митинская улица, 48к1",10900000,281653,14,14,1,38.7,Москва,flat,without_repair,1
6049,"улица Островитянова, 53к2",10500000,336538,7,16,1,31.2,Москва,flat,without_repair,1
6050,"Рождественская улица, 8",8900000,231168,9,17,1,38.5,Москва,flat,without_repair,1
6051,"Штурвальная улица, 5с2",10500000,291666,6,9,1,36.0,Москва,flat,without_repair,1
6052,"улица Липчанского, 2",9142000,235012,14,17,1,38.9,Москва,flat,without_repair,1
6053,"Каширское шоссе, 80к1",10500000,280748,5,17,1,37.4,Москва,flat,without_repair,1
6054,"2-я Вольская улица, 7к1",7800000,208000,6,17,1,37.5,Москва,flat,without_repair,1
6055,"Цимлянская улица, 2",9300000,245382,4,17,1,37.9,Москва,flat,without_repair,1
6056,"Большая Черкизовская улица, 26к3",8500000,270700,2,5,1,31.4,Москва,flat,without_repair,1
6057,"улица Липчанского, 2",9142000,235012,12,17,1,38.9,Москва,flat,without_repair,1
6058,"улица Генерала Тюленева, 7к2",10450000,298571,3,9,1,35.0,Москва,flat,without_repair,1
6059,"Домодедовская улица, 38к2",8800000,227390,12,12,1,38.7,Москва,flat,without_repair,1
6060,"Профсоюзная улица, 101к1",10500000,300000,1,14,1,35.0,Москва,flat,without_repair,1
6061,"Ясеневая улица, 31к2",8800000,256559,4,9,1,34.3,Москва,flat,without_repair,1
6062,"Таллинская улица, 13к4",11150000,288860,3,12,1,38.6,Москва,flat,without_repair,1
6063,"Рублёвское шоссе, 44к1",12500000,328947,6,23,1,38.0,Москва,flat,without_repair,1
6064,"Ярцевская улица, 27к2",13000000,381231,7,16,1,34.1,Москва,flat,without_repair,1
6065,"улица Маршала Савицкого, 18к2",8550000,198837,12,14,1,43.0,Москва,flat,without_repair,1
6066,"Россошанская улица, 7к1",8500000,276872,9,12,1,30.7,Москва,flat,without_repair,1
6067,"улица Верхние Поля, 9к2",11200000,254545,2,16,1,44.0,Москва,flat,without_repair,1
6068,"Докучаев переулок, 15",15350000,447521,5,16,1,34.3,Москва,flat,without_repair,1
6069,"Фестивальная улица, 20",10600000,278947,10,17,1,38.0,Москва,flat,without_repair,1
6070,"улица Плеханова, 29к1",10650000,298319,16,17,1,35.7,Москва,flat,without_repair,1
6071,"Ленинградское шоссе, 228к6",9500000,381526,3,15,1,24.9,Москва,flat,without_repair,1
6072,"Шоссейная улица, 58к4",9500000,250000,4,16,1,38.0,Москва,flat,without_repair,1
6073,"Алтуфьевское шоссе, 18",10500000,321100,8,12,1,32.7,Москва,flat,without_repair,1
6074,"Братеевская улица, 8к4",10500000,274869,11,17,1,38.2,Москва,flat,without_repair,1
6075,"бульвар Матроса Железняка, 30к2",11750000,309210,16,17,1,38.0,Москва,flat,without_repair,1
6076,"улица Липчанского, 2",9142000,235012,16,17,1,38.9,Москва,flat,without_repair,1
6077,"Винницкая улица, 9к1",12499000,362289,14,16,1,34.5,Москва,flat,without_repair,1
6078,"Ставропольская улица, 32",9600000,274285,11,16,1,35.0,Москва,flat,without_repair,1
6079,"Нижняя Первомайская улица, 24",9950000,266042,3,9,1,37.4,Москва,flat,without_repair,1
6080,"улица Марьинский Парк, 41к1",9200000,237113,3,8,1,38.8,Москва,flat,without_repair,1
6081,"Полярная улица, 52к1",10500000,277044,2,17,1,37.9,Москва,flat,without_repair,1
6082,"улица Липчанского, 2",9118000,235000,6,17,1,38.8,Москва,flat,without_repair,1
6083,"Рождественская улица, 27к1",9500000,215029,8,25,1,44.18,Москва,flat,without_repair,1
6084,"Фестивальная улица, 22к6",9800000,280000,17,17,1,35.0,Москва,flat,without_repair,1
6085,"Волочаевская улица, 20к2",12300000,317829,3,12,1,38.7,Москва,flat,without_repair,1
6086,"Варшавское шоссе, 152к1",11200000,292428,8,22,1,38.3,Москва,flat,without_repair,1
6087,"Сколковское шоссе, 30",10300000,269633,16,21,1,38.2,Москва,flat,without_repair,1
