,address_name,price,square_price,floors,total_floors,rooms,area,local,type_home,remont,balcon
843,"улица Красная Пресня, 23с1А",33900000,455033,13,13,3,74.5,Москва,flat,well_done,1
844,"Большая Дорогомиловская улица, 11",40000000,516795,9,9,3,77.4,Москва,flat,well_done,1
845,"Комсомольский проспект, 41",55000000,604395,11,11,3,91.0,Москва,flat,well_done,1
846,"Лодочная улица, 11",21100000,244495,17,17,3,86.3,Москва,flat,well_done,1
847,"улица Удальцова, 27",53500000,442148,23,23,3,121.0,Москва,flat,well_done,1
848,"проспект Мира, 74с1",39500000,365740,9,9,3,108.0,Москва,flat,well_done,2
849,"Садовая-Спасская улица, 21/1",65000000,799508,26,26,3,81.3,Москва,flat,well_done,2
850,"Большая Академическая улица, 67",31500000,312190,18,18,3,100.9,Москва,flat,well_done,2
851,"проспект Вернадского, 9/10",41000000,491606,9,9,3,83.4,Москва,flat,well_done,2
852,"Мосфильмовская улица, 6",37000000,544117,8,8,3,68.0,Москва,flat,well_done,2
853,"улица Красная Пресня, 21",85000000,695012,12,12,3,122.3,Москва,flat,well_done,2
854,"улица Касаткина, 16",16900000,330078,9,9,3,51.2,Москва,flat,well_done,2
855,"улица Усиевича, 23",33000000,426908,8,8,3,77.3,Москва,flat,well_done,2
856,"Волоколамское шоссе, 6",28000000,371352,10,10,3,75.4,Москва,flat,well_done,2
857,"Сельскохозяйственная улица, 20к2",22000000,297297,15,15,3,74.0,Москва,flat,well_done,2
858,"улица Липчанского, 6",10400000,266666,17,17,1,39.0,Москва,loyout,design,1
859,"Полоцкая улица, 25к1",16400000,431578,16,16,1,38.0,Москва,loyout,design,1
860,"Алма-Атинская улица, 8к1",13950000,367105,14,14,1,38.0,Москва,loyout,design,1
861,"улица Маршала Голованова, 13",11900000,316489,17,17,1,37.6,Москва,loyout,design,1
862,"улица Введенского, 20к1",13300000,380000,9,9,1,35.0,Москва,loyout,design,1
863,"Профсоюзная улица, 85к1",13800000,431250,9,9,1,32.0,Москва,loyout,design,1
864,"Сочинская улица, 3к1",11200000,297082,17,17,1,37.7,Москва,loyout,design,1
865,"улица Чичерина, 2/9",12650000,316250,16,16,1,40.0,Москва,loyout,design,1
866,"Бачуринская улица, 19",10650000,257246,16,16,1,41.4,посёлок Коммунарка,loyout,design,1
867,"улица Знаменские Садки, 11",10450000,261250,22,22,1,40.0,Москва,loyout,design,1
868,"Береговой проезд, 9к5",17600000,451282,12,12,1,39.0,Москва,loyout,design,2
869,"улица Академика Глушко, 14к1",12000000,307692,12,12,1,39.0,Москва,loyout,design,2
870,"Измайловское шоссе, 17",13300000,375706,14,14,1,35.4,Москва,loyout,design,2
871,"Клязьминская улица, 17",11850000,307792,14,14,1,38.5,Москва,loyout,design,2
872,"Алма-Атинская улица, 10к1",10500000,272020,14,14,1,38.6,Москва,loyout,design,2
873,"Филёвский бульвар, 8к1",14500000,337209,12,12,1,43.0,Москва,loyout,design,2
874,"Новочеркасский бульвар, 49",13000000,298850,14,14,1,43.5,Москва,loyout,design,2
875,"улица Санникова, 3к1",11800000,310526,17,17,1,38.0,Москва,loyout,without_repair,1
876,"Солнечная улица, 11",7850000,207671,17,17,1,37.8,Московский,loyout,without_repair,1
877,"улица Липчанского, 2",9118000,235000,17,17,1,38.8,Москва,loyout,without_repair,1
878,"Дубнинская улица, 28к2",9300000,237244,12,12,1,39.2,Москва,loyout,without_repair,1
879,"Краснодарская улица, 12",8000000,227272,9,9,1,35.2,Москва,loyout,without_repair,1
880,"Илимская улица, 8/2",9200000,244031,16,16,1,37.7,Москва,loyout,without_repair,1
881,"Юрьевская улица, 11",9400000,293750,9,9,1,32.0,Москва,loyout,without_repair,1
882,"Люблинская улица, 61",10500000,276315,17,17,1,38.0,Москва,loyout,without_repair,1
883,"Сколковское шоссе, 8",9400000,284848,12,12,1,33.0,Москва,loyout,without_repair,1
884,"Коровинское шоссе, 3к2",10500000,283783,14,14,1,37.0,Москва,loyout,without_repair,1
885,"Стрелецкая улица, 9к2",13990000,349750,14,14,1,40.0,Москва,loyout,without_repair,2
886,"улица Академика Янгеля, 14к3",10200000,260869,12,12,1,39.1,Москва,loyout,without_repair,2
887,"Воронежская улица, 32к2",9500000,246113,12,12,1,38.6,Москва,loyout,without_repair,2
888,"Кустанайская улица, 7к4",10490000,268286,14,14,1,39.1,Москва,loyout,without_repair,2
889,"Кустанайская улица, 7к4",10150000,247560,14,14,1,41.0,Москва,loyout,without_repair,2
890,"Старобитцевская улица, 23к1",9570000,222558,14,14,1,43.0,Москва,loyout,without_repair,2
891,"улица Берзарина, 21",9700000,253926,17,17,1,38.2,Москва,loyout,standard,1
892,"улица Бориса Пастернака, 47",10600000,279683,17,17,1,37.9,Москва,loyout,standard,1
893,"Венёвская улица, 9",10300000,271052,17,17,1,38.0,Москва,loyout,standard,1
894,"проспект Вернадского, 50А",10990000,333030,16,16,1,33.0,Москва,loyout,standard,1
895,"Юрловский проезд, 14к1",11900000,321621,17,17,1,37.0,Москва,loyout,standard,1
896,"Чертановская улица, 57",8200000,227777,9,9,1,36.0,Москва,loyout,standard,1
897,"улица Раменки, 9к2",14450000,370512,17,17,1,39.0,Москва,loyout,standard,1
898,"Клязьминская улица, 4",8800000,252149,12,12,1,34.9,Москва,loyout,standard,1
899,"Тарханская улица, 6",11000000,268292,16,16,1,41.0,Москва,loyout,standard,1
900,"Чечёрский проезд, 24к2",8600000,286666,12,12,1,30.0,Москва,loyout,standard,1
901,"улица Ротерта, 11",10300000,266839,12,12,1,38.6,Москва,loyout,standard,2
902,"Мичуринский проспект, 21к1",16500000,431937,17,17,1,38.2,Москва,loyout,standard,2
903,"Липецкая улица, 13",9900000,253846,12,12,1,39.0,Москва,loyout,standard,2
904,"улица Амундсена, 5",12490000,318622,12,12,1,39.2,Москва,loyout,standard,2
905,"Задонский проезд, 34к1",10300000,250000,14,14,1,41.2,Москва,loyout,standard,2
906,"улица Лескова, 23",9990000,254846,12,12,1,39.2,Москва,loyout,standard,2
907,"Хабаровская улица, 8",9800000,233333,12,12,1,42.0,Москва,loyout,standard,2
908,"Загорьевская улица, 23к2",9750000,252590,12,12,1,38.6,Москва,loyout,standard,2
909,"Магнитогорская улица, 3",9000000,229591,12,12,1,39.2,Москва,loyout,standard,2
910,"Зеленоград, к1621",8900000,228205,14,14,1,39.0,Зеленоград,loyout,standard,2
911,"Большая Филёвская улица, 43",14000000,404624,9,9,1,34.6,Москва,loyout,well_done,1
912,"улица Маршала Голованова, 20",11700000,309523,16,16,1,37.8,Москва,loyout,well_done,1
913,"улица Бестужевых, 17",11700000,334285,16,16,1,35.0,Москва,loyout,well_done,1
914,"Челобитьевское шоссе, 14к3",11500000,301837,22,22,1,38.1,Москва,loyout,well_done,1
915,"Белозерская улица, 17",10000000,266666,16,16,1,37.5,Москва,loyout,well_done,1
916,"улица Никитина, 12",9700000,259358,17,17,1,37.4,Московский,loyout,well_done,1
917,"Большая Академическая улица, 77к2",13300000,332500,16,16,1,40.0,Москва,loyout,well_done,1
918,"Зеленоград, к1501",8600000,225721,14,14,1,38.1,Зеленоград,loyout,well_done,1
919,"Ярославское шоссе, 135",9500000,295031,9,9,1,32.2,Москва,loyout,well_done,1
920,"улица Николая Химушина, 1",8999999,267857,9,9,1,33.6,Москва,loyout,well_done,1
921,"Зеленоград, к1107",8900000,258720,22,22,1,34.4,Зеленоград,loyout,well_done,2
922,"Ленинградское шоссе, 29",16999999,407673,17,17,1,41.7,Москва,loyout,well_done,2
923,"улица Академика Анохина, 2к3",20500000,366071,21,21,1,56.0,Москва,loyout,well_done,2
924,"Филёвский бульвар, 16",12350000,307980,16,16,1,40.1,Москва,loyout,well_done,2
925,"Челябинская улица, 6",12000000,303797,12,12,1,39.5,Москва,loyout,well_done,2
926,"Куликовская улица, 9к1",12500000,321336,12,12,1,38.9,Москва,loyout,well_done,2
927,"Домодедовская улица, 6к2",12000000,309278,12,12,1,38.8,Москва,loyout,well_done,2
928,"Кантемировская улица, 16к2",11700000,302325,14,14,1,38.7,Москва,loyout,well_done,2
929,"Дубнинская улица, 22к3",11000000,276381,12,12,1,39.8,Москва,loyout,well_done,2
930,"Зеленоград, к1620",8500000,199063,14,14,1,42.7,Зеленоград,loyout,well_done,2
931,"улица Липчанского, 6",10400000,266666,17,17,1,39.0,Москва,flat,design,1
932,"Полоцкая улица, 25к1",16400000,431578,16,16,1,38.0,Москва,flat,design,1
933,"Алма-Атинская улица, 8к1",13950000,367105,14,14,1,38.0,Москва,flat,design,1
934,"улица Маршала Голованова, 13",11900000,316489,17,17,1,37.6,Москва,flat,design,1
935,"улица Введенского, 20к1",13300000,380000,9,9,1,35.0,Москва,flat,design,1
936,"Профсоюзная улица, 85к1",13800000,431250,9,9,1,32.0,Москва,flat,design,1
937,"Сочинская улица, 3к1",11200000,297082,17,17,1,37.7,Москва,flat,design,1
938,"улица Чичерина, 2/9",12650000,316250,16,16,1,40.0,Москва,flat,design,1
939,"Бачуринская улица, 19",10650000,257246,16,16,1,41.4,посёлок Коммунарка,flat,design,1
940,"улица Знаменские Садки, 11",10450000,261250,22,22,1,40.0,Москва,flat,design,1
941,"Береговой проезд, 9к5",17600000,451282,12,12,1,39.0,Москва,flat,design,2
942,"улица Академика Глушко, 14к1",12000000,307692,12,12,1,39.0,Москва,flat,design,2
943,"Измайловское шоссе, 17",13300000,375706,14,14,1,35.4,Москва,flat,design,2
944,"Клязьминская улица, 17",11850000,307792,14,14,1,38.5,Москва,flat,design,2
945,"Алма-Атинская улица, 10к1",10500000,272020,14,14,1,38.6,Москва,flat,design,2
946,"Филёвский бульвар, 8к1",14500000,337209,12,12,1,43.0,Москва,flat,design,2
947,"Новочеркасский бульвар, 49",13000000,298850,14,14,1,43.5,Москва,flat,design,2
948,"улица Санникова, 3к1",11800000,310526,17,17,1,38.0,Москва,flat,without_repair,1
949,"Солнечная улица, 11",7850000,207671,17,17,1,37.8,Московский,flat,without_repair,1
950,"улица Липчанского, 2",9118000,235000,17,17,1,38.8,Москва,flat,without_repair,1
951,"Дубнинская улица, 28к2",9300000,237244,12,12,1,39.2,Москва,flat,without_repair,1
952,"Краснодарская улица, 12",8000000,227272,9,9,1,35.2,Москва,flat,without_repair,1
953,"Илимская улица, 8/2",9200000,244031,16,16,1,37.7,Москва,flat,without_repair,1
954,"Юрьевская улица, 11",9400000,293750,9,9,1,32.0,Москва,flat,without_repair,1
955,"Люблинская улица, 61",10500000,276315,17,17,1,38.0,Москва,flat,without_repair,1
956,"Сколковское шоссе, 8",9400000,284848,12,12,1,33.0,Москва,flat,without_repair,1
957,"Коровинское шоссе, 3к2",10500000,283783,14,14,1,37.0,Москва,flat,without_repair,1
958,"Стрелецкая улица, 9к2",13990000,349750,14,14,1,40.0,Москва,flat,without_repair,2
959,"улица Академика Янгеля, 14к3",10200000,260869,12,12,1,39.1,Москва,flat,without_repair,2
960,"Воронежская улица, 32к2",9500000,246113,12,12,1,38.6,Москва,flat,without_repair,2
961,"Кустанайская улица, 7к4",10490000,268286,14,14,1,39.1,Москва,flat,without_repair,2
962,"Кустанайская улица, 7к4",10150000,247560,14,14,1,41.0,Москва,flat,without_repair,2
963,"Старобитцевская улица, 23к1",9570000,222558,14,14,1,43.0,Москва,flat,without_repair,2
964,"улица Берзарина, 21",9700000,253926,17,17,1,38.2,Москва,flat,standard,1
965,"улица Бориса Пастернака, 47",10600000,279683,17,17,1,37.9,Москва,flat,standard,1
966,"Венёвская улица, 9",10300000,271052,17,17,1,38.0,Москва,flat,standard,1
967,"проспект Вернадского, 50А",10990000,333030,16,16,1,33.0,Москва,flat,standard,1
968,"Юрловский проезд, 14к1",11900000,321621,17,17,1,37.0,Москва,flat,standard,1
969,"Чертановская улица, 57",8200000,227777,9,9,1,36.0,Москва,flat,standard,1
970,"улица Раменки, 9к2",14450000,370512,17,17,1,39.0,Москва,flat,standard,1
971,"Клязьминская улица, 4",8800000,252149,12,12,1,34.9,Москва,flat,standard,1
972,"Тарханская улица, 6",11000000,268292,16,16,1,41.0,Москва,flat,standard,1
973,"Чечёрский проезд, 24к2",8600000,286666,12,12,1,30.0,Москва,flat,standard,1
974,"улица Ротерта, 11",10300000,266839,12,12,1,38.6,Москва,flat,standard,2
975,"Мичуринский проспект, 21к1",16500000,431937,17,17,1,38.2,Москва,flat,standard,2
976,"Липецкая улица, 13",9900000,253846,12,12,1,39.0,Москва,flat,standard,2
977,"улица Амундсена, 5",12490000,318622,12,12,1,39.2,Москва,flat,standard,2
978,"Задонский проезд, 34к1",10300000,250000,14,14,1,41.2,Москва,flat,standard,2
979,"улица Лескова, 23",9990000,254846,12,12,1,39.2,Москва,flat,standard,2
980,"Хабаровская улица, 8",9800000,233333,12,12,1,42.0,Москва,flat,standard,2
981,"Загорьевская улица, 23к2",9750000,252590,12,12,1,38.6,Москва,flat,standard,2
982,"Магнитогорская улица, 3",9000000,229591,12,12,1,39.2,Москва,flat,standard,2
983,"Зеленоград, к1621",8900000,228205,14,14,1,39.0,Зеленоград,flat,standard,2
984,"Большая Филёвская улица, 43",14000000,404624,9,9,1,34.6,Москва,flat,well_done,1
985,"улица Маршала Голованова, 20",11700000,309523,16,16,1,37.8,Москва,flat,well_done,1
986,"улица Бестужевых, 17",11700000,334285,16,16,1,35.0,Москва,flat,well_done,1
987,"Челобитьевское шоссе, 14к3",11500000,301837,22,22,1,38.1,Москва,flat,well_done,1
988,"Белозерская улица, 17",10000000,266666,16,16,1,37.5,Москва,flat,well_done,1
989,"улица Никитина, 12",9700000,259358,17,17,1,37.4,Московский,flat,well_done,1
990,"Большая Академическая улица, 77к2",13300000,332500,16,16,1,40.0,Москва,flat,well_done,1
991,"Зеленоград, к1501",8600000,225721,14,14,1,38.1,Зеленоград,flat,well_done,1
992,"Ярославское шоссе, 135",9500000,295031,9,9,1,32.2,Москва,flat,well_done,1
993,"улица Николая Химушина, 1",8999999,267857,9,9,1,33.6,Москва,flat,well_done,1
994,"Зеленоград, к1107",8900000,258720,22,22,1,34.4,Зеленоград,flat,well_done,2
995,"Ленинградское шоссе, 29",16999999,407673,17,17,1,41.7,Москва,flat,well_done,2
996,"улица Академика Анохина, 2к3",20500000,366071,21,21,1,56.0,Москва,flat,well_done,2
997,"Филёвский бульвар, 16",12350000,307980,16,16,1,40.1,Москва,flat,well_done,2
998,"Челябинская улица, 6",12000000,303797,12,12,1,39.5,Москва,flat,well_done,2
999,"Куликовская улица, 9к1",12500000,321336,12,12,1,38.9,Москва,flat,well_done,2
1000,"Домодедовская улица, 6к2",12000000,309278,12,12,1,38.8,Москва,flat,well_done,2
1001,"Кантемировская улица, 16к2",11700000,302325,14,14,1,38.7,Москва,flat,well_done,2
1002,"Дубнинская улица, 22к3",11000000,276381,12,12,1,39.8,Москва,flat,well_done,2
1003,"Зеленоград, к1620",8500000,199063,14,14,1,42.7,Зеленоград,flat,well_done,2
1004,"Ботаническая улица, 17к2",20800000,386617,17,17,2,53.8,Москва,loyout,design,1
1005,"улица Усачёва, 19Ак3",51000000,586206,9,9,2,87.0,Москва,loyout,design,1
1006,"улица Авиаконструктора Петлякова, 13к1",16500000,300000,17,17,2,55.0,Москва,loyout,design,1
1007,"Зеленоград, к1620",16000000,307692,14,14,2,52.0,Зеленоград,loyout,design,1
1008,"Мичуринский проспект, 25к2",22900000,424074,17,17,2,54.0,Москва,loyout,design,1
1009,"Загорьевский проезд, 3к1",12000000,225140,16,16,2,53.3,Москва,loyout,design,1
1010,"Чечёрский проезд, 122к3",16500000,277310,16,16,2,59.5,Москва,loyout,design,1
1011,"улица Недорубова, 20к1",15300000,261538,25,25,2,58.5,Москва,loyout,design,1
1012,"улица Газопровод, 1к6",15000000,325379,10,10,2,46.1,Москва,loyout,design,1
1013,"Гурьевский проезд, 15к1",18350000,327678,17,17,2,56.0,Москва,loyout,design,1
1014,"микрорайон Северное Чертаново, 6к605",22900000,394827,16,16,2,58.0,Москва,loyout,design,2
1015,"улица Липчанского, 6",15600000,242612,17,17,2,64.3,Москва,loyout,design,2
1016,"Ленинский проспект, 109/1к2",23300000,384488,25,25,2,60.6,Москва,loyout,design,2
1017,"Нежинская улица, 13",21500000,377192,9,9,2,57.0,Москва,loyout,design,2
1018,"улица Полковника Милиции Курочкина, 15",18200000,230379,17,17,2,79.0,Троицк,loyout,design,2
1019,"Электролитный проезд, 16к4",25000000,423728,25,25,2,59.0,Москва,loyout,design,2
1020,"Муравская улица, 42к2",14200000,278978,25,25,2,50.9,Москва,loyout,design,2
1021,"Изюмская улица, 39к2",12800000,224561,14,14,2,57.0,Москва,loyout,design,2
1022,"улица Лавриненко, 11к1",16500000,257812,17,17,2,64.0,Москва,loyout,design,2
1023,"Юрловский проезд, 14к4",18200000,302325,17,17,2,60.2,Москва,loyout,design,2
1024,"Онежская улица, 57/34",10500000,243619,9,9,2,43.1,Москва,loyout,without_repair,1
1025,"улица Маршала Тухачевского, 16к2",19900000,390962,17,17,2,50.9,Москва,loyout,without_repair,1
1026,"улица Миклухо-Маклая, 57к2",13650000,302660,9,9,2,45.1,Москва,loyout,without_repair,1
1027,"Октябрьский проспект, 31",10000000,191204,16,16,2,52.3,Троицк,loyout,without_repair,1
1028,"улица Леси Украинки, 3",13400000,288793,9,9,2,46.4,Москва,loyout,without_repair,1
1029,"Кавказский бульвар, 16",11400000,280098,5,5,2,40.7,Москва,loyout,without_repair,1
1030,"проспект Маршала Жукова, 39к1",15999999,300751,16,16,2,53.2,Москва,loyout,without_repair,1
1031,"улица Маршала Василевского, 5к2",15399999,324210,9,9,2,47.5,Москва,loyout,without_repair,1
1032,"Армавирская улица, 9",13000000,240740,12,12,2,54.0,Москва,loyout,without_repair,1
1033,"улица Академика Пилюгина, 12к1",20800000,352542,18,18,2,59.0,Москва,loyout,without_repair,1
1034,"Салтыковская улица, 7к1",14500000,263636,9,9,2,55.0,Москва,loyout,without_repair,2
1035,"улица Липчанского, 6",13099500,205000,17,17,2,63.9,Москва,loyout,without_repair,2
1036,"Смоленский бульвар, 6-8",25000000,572082,17,17,2,43.7,Москва,loyout,without_repair,2
1037,"улица Липчанского, 6",13100000,205007,17,17,2,63.9,Москва,loyout,without_repair,2
1038,"посёлок Щапово, 43",6500000,123809,5,5,2,52.5,посёлок Щапово,loyout,without_repair,2
1039,"Союзный проспект, 13к1",12200000,260127,12,12,2,46.9,Москва,loyout,without_repair,2
1040,"улица Липчанского, 6",13140500,205000,17,17,2,64.1,Москва,loyout,without_repair,2
1041,"Шарикоподшипниковская улица, 26",16500000,313092,14,14,2,52.7,Москва,loyout,without_repair,2
1042,"улица Липчанского, 6",13120000,205000,17,17,2,64.0,Москва,loyout,without_repair,2
1043,"улица Липчанского, 2",13398000,210000,17,17,2,63.8,Москва,loyout,without_repair,2
1044,"Чусовская улица, 13",10720000,288172,12,12,2,37.2,Москва,loyout,standard,1
1045,"2-я Мелитопольская улица, 21к1",10700000,201127,14,14,2,53.2,Москва,loyout,standard,1
1046,"улица Молостовых, 11к5",10199000,224153,9,9,2,45.5,Москва,loyout,standard,1
1047,"Производственная улица, 4",17200000,295532,22,22,2,58.2,Москва,loyout,standard,1
1048,"Туристская улица, 20к1",11290000,262558,9,9,2,43.0,Москва,loyout,standard,1
1049,"улица Академика Варги, 5",14500000,273584,14,14,2,53.0,Москва,loyout,standard,1
1050,"улица Академика Анохина, 38к2",17500000,326492,16,16,2,53.6,Москва,loyout,standard,1
1051,"Белозерская улица, 1А",9750000,213815,12,12,2,45.6,Москва,loyout,standard,1
1052,"Большая Черкизовская улица, 3к7",11550000,255530,5,5,2,45.2,Москва,loyout,standard,1
1053,"Коровинское шоссе, 34",11450000,219348,16,16,2,52.2,Москва,loyout,standard,1
1054,"Амурская улица, 54",16000000,273037,14,14,2,58.6,Москва,loyout,standard,2
1055,"Донецкая улица, 23",12800000,256513,12,12,2,49.9,Москва,loyout,standard,2
1056,"улица Ивана Сусанина, 6к3",17900000,300840,14,14,2,59.5,Москва,loyout,standard,2
1057,"Кусковская улица, 19к1",16900000,286440,12,12,2,59.0,Москва,loyout,standard,2
1058,"Талдомская улица, 17к1",16600000,285223,17,17,2,58.2,Москва,loyout,standard,2
1059,"Святоозёрская улица, 11",12500000,234962,10,10,2,53.2,Москва,loyout,standard,2
1060,"Полярная улица, 11к2",15190000,259658,14,14,2,58.5,Москва,loyout,standard,2
1061,"улица Героев Панфиловцев, 6к3",13100000,274058,12,12,2,47.8,Москва,loyout,standard,2
1062,"Ленинградское шоссе, 122",17500000,309734,17,17,2,56.5,Москва,loyout,standard,2
1063,"улица Марьинский Парк, 35",13700000,258003,12,12,2,53.1,Москва,loyout,standard,2
1064,"Учинская улица, 3к1",20000000,333333,14,14,2,60.0,Москва,loyout,well_done,1
1065,"Зеленоградская улица, 21",16200000,320792,14,14,2,50.5,Москва,loyout,well_done,1
1066,"посёлок завода Мосрентген, 33",12650000,246108,12,12,2,51.4,посёлок завода Мосрентген,loyout,well_done,1
1067,"Волгоградский проспект, 5",15800000,395000,9,9,2,40.0,Москва,loyout,well_done,1
1068,"улица Хачатуряна, 12к2",20250000,349740,22,22,2,57.9,Москва,loyout,well_done,1
1069,"улица Авиаконструктора Петлякова, 13к1",14200000,258181,17,17,2,55.0,Москва,loyout,well_done,1
1070,"Инициативная улица, 7к3",26800000,420062,25,25,2,63.8,Москва,loyout,well_done,1
1071,"Инициативная улица, 7к3",21800000,371379,25,25,2,58.7,Москва,loyout,well_done,1
1072,"улица Мусы Джалиля, 30к1",14050000,264097,16,16,2,53.2,Москва,loyout,well_done,1
1073,"Рождественская улица, 29",12650000,238679,19,19,2,53.0,Москва,loyout,well_done,1
1074,"Новороссийская улица, 24к1",18100000,332110,14,14,2,54.5,Москва,loyout,well_done,2
1075,"Нахимовский проспект, 67к2",25900000,408517,17,17,2,63.4,Москва,loyout,well_done,2
1076,"улица Бориса Пастернака, 25",17590000,274843,17,17,2,64.0,Москва,loyout,well_done,2
1077,"улица Бианки, 4к2",12500000,202922,17,17,2,61.6,Московский,loyout,well_done,2
1078,"улица Липчанского, 4",16079000,252021,17,17,2,63.8,Москва,loyout,well_done,2
1079,"улица Ухтомского Ополчения, 8",14300000,242372,17,17,2,59.0,Москва,loyout,well_done,2
1080,"улица Героя России Соломатина, 17",13800000,202941,10,10,2,68.0,посёлок завода Мосрентген,loyout,well_done,2
1081,"улица Липчанского, 4",16099500,251948,17,17,2,63.9,Москва,loyout,well_done,2
1082,"Георгиевская улица, 7",14800000,231250,17,17,2,64.0,Московский,loyout,well_done,2
1083,"Онежская улица, 17к5",13500000,287234,12,12,2,47.0,Москва,loyout,well_done,2
1084,"Ботаническая улица, 17к2",20800000,386617,17,17,2,53.8,Москва,flat,design,1
1085,"улица Усачёва, 19Ак3",51000000,586206,9,9,2,87.0,Москва,flat,design,1
1086,"улица Авиаконструктора Петлякова, 13к1",16500000,300000,17,17,2,55.0,Москва,flat,design,1
1087,"Зеленоград, к1620",16000000,307692,14,14,2,52.0,Зеленоград,flat,design,1
1088,"Мичуринский проспект, 25к2",22900000,424074,17,17,2,54.0,Москва,flat,design,1
1089,"Загорьевский проезд, 3к1",12000000,225140,16,16,2,53.3,Москва,flat,design,1
1090,"Чечёрский проезд, 122к3",16500000,277310,16,16,2,59.5,Москва,flat,design,1
1091,"улица Недорубова, 20к1",15300000,261538,25,25,2,58.5,Москва,flat,design,1
1092,"улица Газопровод, 1к6",15000000,325379,10,10,2,46.1,Москва,flat,design,1
1093,"Гурьевский проезд, 15к1",18350000,327678,17,17,2,56.0,Москва,flat,design,1
1094,"микрорайон Северное Чертаново, 6к605",22900000,394827,16,16,2,58.0,Москва,flat,design,2
1095,"улица Липчанского, 6",15600000,242612,17,17,2,64.3,Москва,flat,design,2
1096,"Ленинский проспект, 109/1к2",23300000,384488,25,25,2,60.6,Москва,flat,design,2
1097,"Нежинская улица, 13",21500000,377192,9,9,2,57.0,Москва,flat,design,2
1098,"улица Полковника Милиции Курочкина, 15",18200000,230379,17,17,2,79.0,Троицк,flat,design,2
1099,"Электролитный проезд, 16к4",25000000,423728,25,25,2,59.0,Москва,flat,design,2
1100,"Муравская улица, 42к2",14200000,278978,25,25,2,50.9,Москва,flat,design,2
1101,"Изюмская улица, 39к2",12800000,224561,14,14,2,57.0,Москва,flat,design,2
1102,"улица Лавриненко, 11к1",16500000,257812,17,17,2,64.0,Москва,flat,design,2
1103,"Юрловский проезд, 14к4",18200000,302325,17,17,2,60.2,Москва,flat,design,2
1104,"Онежская улица, 57/34",10500000,243619,9,9,2,43.1,Москва,flat,without_repair,1
1105,"улица Маршала Тухачевского, 16к2",19900000,390962,17,17,2,50.9,Москва,flat,without_repair,1
1106,"улица Миклухо-Маклая, 57к2",13650000,302660,9,9,2,45.1,Москва,flat,without_repair,1
1107,"Октябрьский проспект, 31",10000000,191204,16,16,2,52.3,Троицк,flat,without_repair,1
1108,"улица Леси Украинки, 3",13400000,288793,9,9,2,46.4,Москва,flat,without_repair,1
1109,"Кавказский бульвар, 16",11400000,280098,5,5,2,40.7,Москва,flat,without_repair,1
1110,"проспект Маршала Жукова, 39к1",15999999,300751,16,16,2,53.2,Москва,flat,without_repair,1
1111,"улица Маршала Василевского, 5к2",15399999,324210,9,9,2,47.5,Москва,flat,without_repair,1
1112,"Армавирская улица, 9",13000000,240740,12,12,2,54.0,Москва,flat,without_repair,1
1113,"улица Академика Пилюгина, 12к1",20800000,352542,18,18,2,59.0,Москва,flat,without_repair,1
1114,"Салтыковская улица, 7к1",14500000,263636,9,9,2,55.0,Москва,flat,without_repair,2
1115,"улица Липчанского, 6",13099500,205000,17,17,2,63.9,Москва,flat,without_repair,2
1116,"Смоленский бульвар, 6-8",25000000,572082,17,17,2,43.7,Москва,flat,without_repair,2
1117,"улица Липчанского, 6",13100000,205007,17,17,2,63.9,Москва,flat,without_repair,2
1118,"посёлок Щапово, 43",6500000,123809,5,5,2,52.5,посёлок Щапово,flat,without_repair,2
1119,"Союзный проспект, 13к1",12200000,260127,12,12,2,46.9,Москва,flat,without_repair,2
1120,"улица Липчанского, 6",13140500,205000,17,17,2,64.1,Москва,flat,without_repair,2
1121,"Шарикоподшипниковская улица, 26",16500000,313092,14,14,2,52.7,Москва,flat,without_repair,2
1122,"улица Липчанского, 6",13120000,205000,17,17,2,64.0,Москва,flat,without_repair,2
1123,"улица Липчанского, 2",13398000,210000,17,17,2,63.8,Москва,flat,without_repair,2
1124,"Чусовская улица, 13",10720000,288172,12,12,2,37.2,Москва,flat,standard,1
1125,"2-я Мелитопольская улица, 21к1",10700000,201127,14,14,2,53.2,Москва,flat,standard,1
1126,"улица Молостовых, 11к5",10199000,224153,9,9,2,45.5,Москва,flat,standard,1
1127,"Производственная улица, 4",17200000,295532,22,22,2,58.2,Москва,flat,standard,1
1128,"Туристская улица, 20к1",11290000,262558,9,9,2,43.0,Москва,flat,standard,1
1129,"улица Академика Варги, 5",14500000,273584,14,14,2,53.0,Москва,flat,standard,1
1130,"улица Академика Анохина, 38к2",17500000,326492,16,16,2,53.6,Москва,flat,standard,1
1131,"Белозерская улица, 1А",9750000,213815,12,12,2,45.6,Москва,flat,standard,1
1132,"Большая Черкизовская улица, 3к7",11550000,255530,5,5,2,45.2,Москва,flat,standard,1
1133,"Коровинское шоссе, 34",11450000,219348,16,16,2,52.2,Москва,flat,standard,1
1134,"Амурская улица, 54",16000000,273037,14,14,2,58.6,Москва,flat,standard,2
1135,"Донецкая улица, 23",12800000,256513,12,12,2,49.9,Москва,flat,standard,2
1136,"улица Ивана Сусанина, 6к3",17900000,300840,14,14,2,59.5,Москва,flat,standard,2
1137,"Кусковская улица, 19к1",16900000,286440,12,12,2,59.0,Москва,flat,standard,2
1138,"Талдомская улица, 17к1",16600000,285223,17,17,2,58.2,Москва,flat,standard,2
